,Company Name,Salary,tags,Job Roles
957,Onedirect,240000,"['Mobile', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
958,The Honey Baked Ham Company,576000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
959,Rubik,300000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
960,The-Ally,200000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
961,CRITICALSTART,2700000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
962,All Computer Solutions,700000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
963,Vimo Software Development,1000000,"['Mobile', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
964,IBM,400000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
965,Omnify,900000,"['Mobile', 'Tech', 'Lead', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
966,smallcase,1400000,"['Mobile', 'Engineer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
967,Publicis Sapient,200000,"['Senior', 'Developer', 'Mobile', 'Solutions', 'L2', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
968,IBM India,168000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
969,Codewave,276000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
970,JPMorgan Chase & Co,1700000,"['Senior', 'Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
971,Kirusa,1100000,"['Senior', 'Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
972,Publicis Sapient,1200000,"['Senior', 'Developer', 'Mobile', 'Solutions', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
973,Cognizant Technology Solutions,500000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
974,Capgemini,2200000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
975,Schneider Electric,1500000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
976,HighRadius,168000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
977,PayPal,600000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
978,MakeMyTrip,300000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
979,TE Connectivity,600000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
980,Quinnox,800000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
981,Digit Insurance,1000000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
982,The Sparks Foundation,120000,"['Mobile', 'Applications', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
983,Embitel Technologies,240000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
984,News Technology Services,300000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
985,Mantra Labs,1200000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
986,Trinity Mobility,204000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
987,V2soft,360000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
988,FrontRow (India),900000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
989,Sonim Technologies,800000,"['Mobile', 'Applications', 'Developer', 'Bangalore', 'Full', 'Time', 'Mobile', 'Mobile', 'Mobile Developer', 'Java', 'Kotlin', 'Swift', 'Objective-C']",['Mobile']
